Car_id,Date,Gender,Dealer_Name,Dealer_Region,Company,Model,Body Style,Color,Transmission,Engine,Annual Income,Price ($),Dealer_No ,Phone,
C_CND_014831,6/14/2023,Male,Progressive Shippers Cooperative Association No,Janesville,Chrysler,Concorde,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,53546-9427,6093115,
C_CND_015100,6/21/2023,Male,Star Enterprises Inc,Pasco,Oldsmobile,Cutlass,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,99301-3882,7503038,
C_CND_015219,6/25/2023,Female,Tri-State Mack Inc,Scottsdale,Lexus,LS400,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,85257-3102,7821257,
C_CND_015343,6/28/2023,Male,Saab-Belle Dodge,Aurora,Nissan,Pathfinder,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,60504-7114,7815319,
C_CND_015545,7/7/2023,Male,Progressive Shippers Cooperative Association No,Janesville,Nissan,Pathfinder,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,53546-9427,7113654,
C_CND_015721,7/14/2023,Male,Suburban Ford,Janesville,Chrysler,Concorde,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,53546-9427,6987866,
C_CND_017445,9/2/2023,Male,Saab-Belle Dodge,Aurora,Buick,Regal,Passenger,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,60504-7114,6724641,
C_CND_017504,9/2/2023,Male,Tri-State Mack Inc,Scottsdale,Chrysler,Sebring Coupe,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,85257-3102,7039071,
C_CND_017556,9/3/2023,Male,Star Enterprises Inc,Austin,Chrysler,Concorde,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,99301-3882,7904841,
C_CND_018204,9/12/2023,Male,Race Car Help,Austin,Buick,Regal,Passenger,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,78758-7841,8506225,
C_CND_020067,10/29/2023,Male,Tri-State Mack Inc,Scottsdale,Mercedes-B,SLK,Passenger,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,85257-3102,6358469,
C_CND_020271,11/3/2023,Male,Pars Auto Sales,Middletown,Chrysler,Sebring Coupe,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,38701-8047,7642264,
C_CND_021733,11/25/2023,Male,C & M Motors Inc,Aurora,Oldsmobile,Cutlass,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,60504-7114,6078157,
C_CND_021976,11/30/2023,Male,C & M Motors Inc,Aurora,Chrysler,Concorde,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,60504-7114,7619742,
C_CND_022122,12/2/2023,Male,Buddy Storbeck's Diesel Service Inc,Middletown,Oldsmobile,Cutlass,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,06457-3834,7488881,
C_CND_022315,12/4/2023,Male,Tri-State Mack Inc,Austin,Nissan,Pathfinder,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,85257-3102,7449629,
C_CND_022407,12/5/2023,Female,Saab-Belle Dodge,Middletown,Mercedes-B,SLK,Passenger,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,60504-7114,7617076,
C_CND_022467,12/6/2023,Male,Suburban Ford,Janesville,Mercedes-B,SLK,Passenger,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,53546-9427,8008521,
C_CND_023530,12/25/2023,Male,Chrysler Plymouth,Janesville,Buick,Regal,Passenger,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,53546-9427,8714209,
C_CND_023779,12/29/2023,Male,Progressive Shippers Cooperative Association No,Middletown,Nissan,Pathfinder,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,46000,53546-9427,8235915,
C_CND_005331,9/7/2022,Male,New Castle Ford Lincoln Mercury,Aurora,Mitsubishi,Montero Sport,SUV,Black,Auto,DoubleÂ Overhead Camshaft,13500,45001,60504-7114,7385505,
C_CND_005489,9/11/2022,Male,Ryder Truck Rental and Leasing,Middletown,Dodge,Ram Pickup,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45001,06457-3834,7190382,
C_CND_007156,10/24/2022,Male,Scrivener Performance Engineering,Greenville,Saturn,LS,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45001,38701-8047,6215336,
C_CND_007827,11/9/2022,Female,Capitol KIA,Greenville,Volkswagen,Beetle,Hardtop,Red,Auto,DoubleÂ Overhead Camshaft,13500,45001,38701-8047,8906834,
C_CND_008145,11/15/2022,Female,Rabun Used Car Sales,Scottsdale,Buick,Park Avenue,Hatchback,Red,Manual,Overhead Camshaft,13500,45001,85257-3102,8350847,
C_CND_008985,11/30/2022,Male,Buddy Storbeck's Diesel Service Inc,Middletown,Acura,Integra,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,13500,45001,06457-3834,6820737,
C_CND_010041,12/19/2022,Male,C & M Motors Inc,Aurora,Jaguar,S-Type,Passenger,Pale White,Manual,Overhead Camshaft,13500,45001,60504-7114,7330245,
C_CND_011000,1/23/2023,Male,Chrysler of Tri-Cities,Janesville,Acura,Integra,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,13500,45001,99301-3882,6676126,
C_CND_011504,2/23/2023,Male,Clay Johnson Auto Sales,Austin,Dodge,Ram Pickup,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45001,78758-7841,7718955,
C_CND_011558,3/1/2023,Male,Suburban Ford,Aurora,Buick,Park Avenue,Hatchback,Red,Manual,Overhead Camshaft,13500,45001,53546-9427,8267849,
C_CND_011687,3/6/2023,Male,Chrysler Plymouth,Janesville,Chevrolet,Corvette,SUV,Red,Auto,DoubleÂ Overhead Camshaft,13500,45001,53546-9427,6273803,
C_CND_014085,5/26/2023,Male,Suburban Ford,Greenville,Volkswagen,Jetta,Passenger,Pale White,Manual,Overhead Camshaft,13500,45001,53546-9427,6921707,
C_CND_014209,5/29/2023,Male,Scrivener Performance Engineering,Scottsdale,Oldsmobile,Intrigue,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45001,38701-8047,6772000,
C_CND_014313,5/30/2023,Male,U-Haul CO,Greenville,Chevrolet,Corvette,SUV,Red,Auto,DoubleÂ Overhead Camshaft,13500,45001,78758-7841,6737492,
C_CND_014451,6/5/2023,Male,Saab-Belle Dodge,Aurora,Honda,Civic,Hatchback,Pale White,Manual,Overhead Camshaft,13500,45001,60504-7114,7355160,
C_CND_015669,7/10/2023,Male,Iceberg Rentals,Janesville,Toyota,Celica,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45001,53546-9427,7416552,
C_CND_016104,7/22/2023,Male,Progressive Shippers Cooperative Association No,Janesville,Chevrolet,Corvette,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45001,53546-9427,6853247,
C_CND_018661,9/22/2023,Male,Tri-State Mack Inc,Scottsdale,Jaguar,S-Type,Passenger,Red,Manual,Overhead Camshaft,13500,45001,85257-3102,6729779,
C_CND_018851,9/24/2023,Male,Motor Vehicle Branch Office,Pasco,Saturn,LS,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45001,78758-7841,6643374,
C_CND_019100,9/29/2023,Female,Motor Vehicle Branch Office,Austin,Saturn,LS,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45001,78758-7841,8439859,
C_CND_021034,11/14/2023,Female,Star Enterprises Inc,Pasco,Jaguar,S-Type,Passenger,Pale White,Manual,Overhead Camshaft,13500,45001,99301-3882,8700817,
C_CND_022283,12/4/2023,Male,Enterprise Rent A Car,Aurora,Chevrolet,Corvette,SUV,Red,Auto,DoubleÂ Overhead Camshaft,13500,45001,60504-7114,6456067,
C_CND_000167,1/13/2022,Female,Clay Johnson Auto Sales,Austin,Volkswagen,Beetle,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,78758-7841,8808261,
C_CND_000331,2/3/2022,Male,Rabun Used Car Sales,Austin,Volkswagen,Beetle,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,85257-3102,6697665,
C_CND_000987,3/19/2022,Male,Rabun Used Car Sales,Scottsdale,Honda,Civic,Hatchback,Pale White,Manual,Overhead Camshaft,13500,45000,85257-3102,7824592,
C_CND_001354,4/2/2022,Male,Chrysler Plymouth,Janesville,Saturn,LS,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,53546-9427,8144119,
C_CND_001523,4/7/2022,Male,C & M Motors Inc,Aurora,Dodge,Ram Pickup,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,60504-7114,6612385,
C_CND_001871,4/18/2022,Male,McKinney Dodge Chrysler Jeep,Austin,Jaguar,S-Type,Passenger,Red,Manual,Overhead Camshaft,13500,45000,85257-3102,6730833,
C_CND_001962,4/25/2022,Female,Tri-State Mack Inc,Scottsdale,Oldsmobile,Intrigue,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,85257-3102,6943845,
C_CND_002335,5/8/2022,Female,Chrysler Plymouth,Janesville,Honda,Civic,Hatchback,Pale White,Manual,Overhead Camshaft,13500,45000,53546-9427,7552025,
C_CND_002476,5/14/2022,Female,Progressive Shippers Cooperative Association No,Janesville,Oldsmobile,Intrigue,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,53546-9427,8276921,
C_CND_002961,6/5/2022,Male,McKinney Dodge Chrysler Jeep,Austin,Volkswagen,Beetle,Hatchback,Red,Auto,DoubleÂ Overhead Camshaft,13500,45000,85257-3102,7451652,
C_CND_003064,6/9/2022,Male,Tri-State Mack Inc,Janesville,Chevrolet,Corvette,SUV,Red,Auto,DoubleÂ Overhead Camshaft,13500,45000,85257-3102,6965419,
C_CND_003343,6/19/2022,Male,Star Enterprises Inc,Pasco,Dodge,Ram Pickup,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,99301-3882,7992829,
C_CND_003690,7/5/2022,Male,Progressive Shippers Cooperative Association No,Janesville,Honda,Civic,Hatchback,Pale White,Manual,Overhead Camshaft,13500,45000,53546-9427,7702441,
C_CND_003954,7/13/2022,Male,Race Car Help,Austin,Jaguar,S-Type,Passenger,Red,Manual,Overhead Camshaft,13500,45000,78758-7841,8598009,
C_CND_004801,8/21/2022,Female,Scrivener Performance Engineering,Scottsdale,Volkswagen,Jetta,Passenger,Pale White,Manual,Overhead Camshaft,13500,45000,38701-8047,8609595,
C_CND_005041,8/28/2022,Male,Gartner Buick Hyundai Saab,Scottsdale,Acura,Integra,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,38701-8047,6658795,
C_CND_005758,9/17/2022,Male,U-Haul CO,Austin,Oldsmobile,Intrigue,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,78758-7841,6176999,
C_CND_006034,9/21/2022,Female,Rabun Used Car Sales,Scottsdale,Saturn,LS,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,85257-3102,6424688,
C_CND_006122,9/22/2022,Male,Motor Vehicle Branch Office,Austin,Mitsubishi,Montero Sport,Hardtop,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,78758-7841,6665077,
C_CND_006344,9/25/2022,Male,Ryder Truck Rental and Leasing,Austin,Volkswagen,Jetta,Passenger,Pale White,Manual,Overhead Camshaft,13500,45000,06457-3834,8192300,
C_CND_006442,9/26/2022,Male,Iceberg Rentals,Middletown,Acura,Integra,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,53546-9427,6633578,
C_CND_006493,9/27/2022,Female,Classic Chevy,Scottsdale,Toyota,Celica,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,85257-3102,7546955,
C_CND_006832,10/10/2022,Male,Gartner Buick Hyundai Saab,Greenville,Dodge,Ram Pickup,Hatchback,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,38701-8047,8954413,
C_CND_006924,10/12/2022,Male,Classic Chevy,Pasco,Buick,Park Avenue,Hatchback,Pale White,Manual,Overhead Camshaft,13500,45000,85257-3102,7188710,
C_CND_007075,10/22/2022,Male,Tri-State Mack Inc,Scottsdale,Chevrolet,Corvette,SUV,Red,Auto,DoubleÂ Overhead Camshaft,13500,45000,85257-3102,8392467,
C_CND_007912,11/12/2022,Female,Star Enterprises Inc,Pasco,Jaguar,S-Type,Passenger,Red,Manual,Overhead Camshaft,13500,45000,99301-3882,6959344,
C_CND_008284,11/17/2022,Male,Race Car Help,Janesville,Buick,Park Avenue,Hatchback,Red,Manual,Overhead Camshaft,13500,45000,78758-7841,8993019,
C_CND_008649,11/23/2022,Male,McKinney Dodge Chrysler Jeep,Scottsdale,Buick,Park Avenue,Hatchback,Red,Manual,Overhead Camshaft,13500,45000,85257-3102,7316844,
C_CND_008669,11/24/2022,Female,U-Haul CO,Austin,Acura,Integra,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,78758-7841,7892329,
C_CND_008804,11/27/2022,Male,Buddy Storbeck's Diesel Service Inc,Middletown,Chevrolet,Corvette,SUV,Red,Auto,DoubleÂ Overhead Camshaft,13500,45000,06457-3834,8118209,
C_CND_010036,12/18/2022,Female,C & M Motors Inc,Middletown,Toyota,Celica,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,60504-7114,7305918,
C_CND_010100,12/19/2022,Male,Gartner Buick Hyundai Saab,Aurora,Acura,Integra,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,38701-8047,7023559,
C_CND_011104,1/31/2023,Male,Gartner Buick Hyundai Saab,Greenville,Mitsubishi,Montero Sport,Hardtop,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,38701-8047,6642845,
C_CND_011172,2/4/2023,Female,Ryder Truck Rental and Leasing,Middletown,Buick,Park Avenue,Hatchback,Red,Manual,Overhead Camshaft,13500,45000,06457-3834,8434677,
C_CND_011471,2/21/2023,Male,Classic Chevy,Austin,Volkswagen,Beetle,Hardtop,Red,Auto,DoubleÂ Overhead Camshaft,13500,45000,85257-3102,6851740,
C_CND_011657,3/5/2023,Male,Race Car Help,Austin,Chevrolet,Corvette,SUV,Red,Auto,DoubleÂ Overhead Camshaft,13500,45000,78758-7841,7775375,
C_CND_011731,3/8/2023,Male,Race Car Help,Austin,Acura,Integra,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,78758-7841,8580298,
C_CND_012239,3/25/2023,Male,Ryder Truck Rental and Leasing,Middletown,Mitsubishi,Montero Sport,SUV,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,06457-3834,8263959,
C_CND_012766,4/14/2023,Female,McKinney Dodge Chrysler Jeep,Scottsdale,Oldsmobile,Intrigue,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,85257-3102,7695021,
C_CND_013120,4/23/2023,Male,Scrivener Performance Engineering,Greenville,Jaguar,S-Type,Passenger,Pale White,Manual,Overhead Camshaft,13500,45000,38701-8047,6151921,
C_CND_013643,5/12/2023,Male,Rabun Used Car Sales,Scottsdale,Volkswagen,Jetta,Passenger,Pale White,Manual,Overhead Camshaft,13500,45000,85257-3102,8569931,
C_CND_013716,5/15/2023,Male,Ryder Truck Rental and Leasing,Middletown,Acura,Integra,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,06457-3834,6111429,
C_CND_013872,5/21/2023,Male,Ryder Truck Rental and Leasing,Middletown,Dodge,Ram Pickup,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,06457-3834,6670400,
C_CND_014173,5/28/2023,Male,Iceberg Rentals,Janesville,Jaguar,S-Type,Passenger,Red,Manual,Overhead Camshaft,13500,45000,53546-9427,6814251,
C_CND_014386,6/3/2023,Male,U-Haul CO,Austin,Mitsubishi,Montero Sport,Hardtop,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,78758-7841,7392487,
C_CND_014405,6/4/2023,Male,Buddy Storbeck's Diesel Service Inc,Middletown,Acura,Integra,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,06457-3834,8843931,
C_CND_014799,6/12/2023,Male,Pars Auto Sales,Aurora,Saturn,LS,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,38701-8047,7271028,
C_CND_015254,6/26/2023,Male,Saab-Belle Dodge,Aurora,Dodge,Ram Pickup,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,60504-7114,7246457,
C_CND_015350,6/28/2023,Male,U-Haul CO,Austin,Acura,Integra,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,78758-7841,7050788,
C_CND_015385,6/30/2023,Female,Scrivener Performance Engineering,Greenville,Acura,Integra,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,38701-8047,7329929,
C_CND_015447,7/2/2023,Male,Suburban Ford,Aurora,Volkswagen,Jetta,Passenger,Pale White,Manual,Overhead Camshaft,13500,45000,53546-9427,8244855,
C_CND_015736,7/14/2023,Female,Star Enterprises Inc,Pasco,Volkswagen,Beetle,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,99301-3882,7296122,
C_CND_015828,7/16/2023,Male,Chrysler of Tri-Cities,Pasco,Volkswagen,Beetle,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,99301-3882,7709784,
C_CND_015902,7/17/2023,Male,Saab-Belle Dodge,Aurora,Saturn,LS,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,60504-7114,7387519,
C_CND_016094,7/21/2023,Male,C & M Motors Inc,Scottsdale,Saturn,LS,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,60504-7114,8178583,
C_CND_016557,8/8/2023,Male,Race Car Help,Austin,Volkswagen,Beetle,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,78758-7841,6743149,
C_CND_016592,8/9/2023,Male,Suburban Ford,Janesville,Acura,Integra,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,53546-9427,7184688,
C_CND_016645,8/12/2023,Female,Clay Johnson Auto Sales,Scottsdale,Oldsmobile,Intrigue,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,78758-7841,8262019,
C_CND_016725,8/14/2023,Male,Clay Johnson Auto Sales,Austin,Volkswagen,Beetle,SUV,Red,Auto,DoubleÂ Overhead Camshaft,13500,45000,78758-7841,7996103,
C_CND_016819,8/18/2023,Male,Tri-State Mack Inc,Scottsdale,Dodge,Ram Pickup,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,85257-3102,6043682,
C_CND_016877,8/21/2023,Male,Scrivener Performance Engineering,Greenville,Toyota,Celica,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,38701-8047,7898000,
C_CND_016882,8/21/2023,Male,Pars Auto Sales,Greenville,Volkswagen,Beetle,SUV,Red,Auto,DoubleÂ Overhead Camshaft,13500,45000,38701-8047,8190949,
C_CND_017147,8/27/2023,Male,U-Haul CO,Austin,Volkswagen,Jetta,Passenger,Pale White,Manual,Overhead Camshaft,13500,45000,78758-7841,8212026,
C_CND_017249,8/29/2023,Male,Suburban Ford,Janesville,Buick,Park Avenue,Hatchback,Pale White,Manual,Overhead Camshaft,13500,45000,53546-9427,8588897,
C_CND_017835,9/5/2023,Female,Hatfield Volkswagen,Pasco,Volkswagen,Beetle,SUV,Red,Auto,DoubleÂ Overhead Camshaft,13500,45000,99301-3882,6360029,
C_CND_017842,9/5/2023,Male,Suburban Ford,Janesville,Honda,Civic,Hatchback,Pale White,Manual,Overhead Camshaft,13500,45000,53546-9427,6793290,
C_CND_017875,9/5/2023,Male,Gartner Buick Hyundai Saab,Greenville,Volkswagen,Beetle,SUV,Red,Auto,DoubleÂ Overhead Camshaft,13500,45000,38701-8047,6482284,
C_CND_018122,9/11/2023,Female,Progressive Shippers Cooperative Association No,Middletown,Dodge,Ram Pickup,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,53546-9427,8702386,
C_CND_018254,9/12/2023,Female,Diehl Motor CO Inc,Middletown,Oldsmobile,Intrigue,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,06457-3834,6999200,
C_CND_018666,9/22/2023,Male,Chrysler of Tri-Cities,Pasco,Saturn,LS,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,99301-3882,6161019,
C_CND_018847,9/24/2023,Male,Saab-Belle Dodge,Aurora,Oldsmobile,Intrigue,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,60504-7114,8997951,
C_CND_019381,10/10/2023,Male,Rabun Used Car Sales,Austin,Dodge,Ram Pickup,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,85257-3102,7898221,
C_CND_019400,10/10/2023,Male,Scrivener Performance Engineering,Greenville,Toyota,Celica,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,38701-8047,6770714,
C_CND_019466,10/13/2023,Male,Iceberg Rentals,Janesville,Honda,Civic,Hatchback,Pale White,Manual,Overhead Camshaft,13500,45000,53546-9427,8241911,
C_CND_019792,10/21/2023,Male,U-Haul CO,Austin,Acura,Integra,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,78758-7841,6945797,
C_CND_020272,11/3/2023,Male,Pitre Buick-Pontiac-Gmc of Scottsdale,Aurora,Saturn,LS,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,99301-3882,8410549,
C_CND_020587,11/7/2023,Male,Suburban Ford,Janesville,Buick,Park Avenue,Hatchback,Pale White,Manual,Overhead Camshaft,13500,45000,53546-9427,7264124,
C_CND_020635,11/10/2023,Female,Rabun Used Car Sales,Scottsdale,Mitsubishi,Montero Sport,SUV,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,85257-3102,7434885,
C_CND_020852,11/11/2023,Male,C & M Motors Inc,Aurora,Mitsubishi,Montero Sport,SUV,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,60504-7114,6479241,
C_CND_020995,11/13/2023,Male,Progressive Shippers Cooperative Association No,Janesville,Saturn,LS,Sedan,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,53546-9427,6754757,
C_CND_021357,11/20/2023,Male,Nebo Chevrolet,Middletown,Acura,Integra,Passenger,Black,Auto,DoubleÂ Overhead Camshaft,13500,45000,06457-3834,6482439,
C_CND_021380,11/20/2023,Male,U-Haul CO,Austin,Volkswagen,Jetta,Passenger,Pale White,Manual,Overhead Camshaft,13500,45000,78758-7841,7309165,
C_CND_021637,11/24/2023,Male,C & M Motors Inc,Aurora,Volkswagen,Beetle,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,60504-7114,8068937,
C_CND_021852,11/27/2023,Male,Tri-State Mack Inc,Scottsdale,Volkswagen,Beetle,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,85257-3102,6386066,
C_CND_022491,12/6/2023,Male,Star Enterprises Inc,Scottsdale,Oldsmobile,Intrigue,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,99301-3882,6510877,
C_CND_022957,12/12/2023,Male,Star Enterprises Inc,Pasco,Dodge,Ram Pickup,Hardtop,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,99301-3882,8894113,
C_CND_023340,12/22/2023,Male,Star Enterprises Inc,Greenville,Honda,Civic,Hatchback,Pale White,Manual,Overhead Camshaft,13500,45000,99301-3882,7992512,
C_CND_023470,12/24/2023,Male,Buddy Storbeck's Diesel Service Inc,Pasco,Oldsmobile,Intrigue,SUV,Pale White,Auto,DoubleÂ Overhead Camshaft,13500,45000,06457-3834,8310050,
C_CND_023578,12/26/2023,Male,Classic Chevy,Middletown,Volkswagen,Beetle,Hardtop,Red,Auto,DoubleÂ Overhead Camshaft,13500,45000,85257-3102,6530791,
C_CND_002233,5/3/2022,Male,Rabun Used Car Sales,Austin,Cadillac,Seville,Hardtop,Black,Manual,Overhead Camshaft,13500,44001,85257-3102,6197409,
C_CND_002937,6/4/2022,Male,Race Car Help,Austin,Chevrolet,Prizm,Hardtop,Black,Manual,Overhead Camshaft,13500,44001,78758-7841,6378316,
C_CND_007195,10/25/2022,Male,C & M Motors Inc,Aurora,Cadillac,Seville,Hardtop,Black,Manual,Overhead Camshaft,13500,44001,60504-7114,6154188,
C_CND_008950,11/30/2022,Male,Nebo Chevrolet,Middletown,Cadillac,Seville,Hatchback,Black,Manual,Overhead Camshaft,13500,44001,06457-3834,6262848,
C_CND_009658,12/11/2022,Male,Pars Auto Sales,Greenville,Audi,A8,Passenger,Black,Manual,Overhead Camshaft,13500,44001,38701-8047,7978469,
C_CND_011606,3/3/2023,Female,Ryder Truck Rental and Leasing,Middletown,Chevrolet,Monte Carlo,Hatchback,Black,Manual,Overhead Camshaft,13500,44001,06457-3834,7179375,
